10m_sample,Conductivity,Debit Riviere,Niveau Riviere,O2,Pression EF,Pression Pompe,Probe Tank Temperature,Pump Flow,Riverlab,Turbidity,day_sample,hour_sample,pH,timedate
False,596.0,NULL,NULL,8.5,0.656,1.913,23.5,1021,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:41:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.615,23.5,1029,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:42:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.843,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:43:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.899,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:44:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.892,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:46:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.053,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:48:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.623,23.5,1014,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:49:00 GMT"
True,596.0,NULL,NULL,8.5,0.655,1.945,23.5,1021,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:50:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.018,23.5,1009,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:51:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.76,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:52:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.006,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:53:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.927,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:54:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.919,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:55:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.749,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:56:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.652,23.5,1019,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:57:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.976,23.5,982,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:59:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.93,23.5,1022,Monticello,59.75,False,True,6.90625,"Fri, 06 Aug 2021 14:00:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.822,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:01:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.652,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:02:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.754,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:03:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.823,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:04:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.864,23.5,1019,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:05:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.904,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:06:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.952,23.5,1018,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:07:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.936,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:08:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.904,23.5,983,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:11:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.706,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:12:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.179,23.5,955,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:13:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.777,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:14:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.879,23.5,1010,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:16:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.893,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:17:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.908,23.5,1022,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:18:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.862,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:19:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.985,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:20:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.04,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:21:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.883,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:22:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.815,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:23:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.958,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:25:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.788,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:26:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.88,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:27:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.892,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:28:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.657,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:29:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.649,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.903,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:31:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.814,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:32:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.042,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:33:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.866,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:35:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.026,23.5,979,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:36:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.75,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:37:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.822,23.5,985,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:38:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.943,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:39:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.743,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:41:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.008,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:42:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.683,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:43:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.804,23.5,979,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:44:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.941,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:45:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.729,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:46:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.902,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:47:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.843,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:48:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.885,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:49:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.971,23.5,982,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:50:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.836,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:51:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.007,23.5,1026,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:52:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.89,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:53:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.713,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:54:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.687,23.5,1041,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:55:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.937,23.5,987,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:57:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.849,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 14:59:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.95,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:01:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.975,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:02:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.836,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:03:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.9,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:04:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.834,23.5,1022,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:05:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.85,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:06:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.825,23.5,987,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:07:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.696,23.5,1027,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:08:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.848,23.5,1014,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:09:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.008,23.5,982,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:11:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.906,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:12:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.992,23.5,983,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:13:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.882,23.5,983,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:14:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.66,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:15:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.036,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:16:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.812,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:17:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.939,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:18:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.974,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:19:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.854,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:20:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.961,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:21:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.739,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:22:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.124,23.5,966,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:23:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.993,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:24:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.857,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:25:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.681,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:26:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.859,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:28:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.946,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:29:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.904,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.707,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:31:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.704,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:33:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.876,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:34:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.913,23.5,1023,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:35:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.872,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:36:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.812,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:38:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.854,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:39:00 GMT"
True,596.0,NULL,NULL,8.5,0.658,1.709,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:40:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.781,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:41:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.668,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:42:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,2.003,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:43:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.791,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:44:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.696,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:45:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.683,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:46:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.909,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:47:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.7,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:48:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.834,23.5,1027,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:49:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.904,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:50:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.937,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:51:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.915,23.5,988,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:52:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.76,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:53:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.917,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:54:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.759,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:55:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.728,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:56:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.821,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:57:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.857,23.5,983,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:58:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.77,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 15:59:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.727,23.5,993,Monticello,59.75,False,True,6.90625,"Fri, 06 Aug 2021 16:00:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.878,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:01:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.814,23.5,1026,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:02:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.799,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:03:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.841,23.5,1026,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:04:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.779,23.5,1031,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:05:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.817,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:06:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.722,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:08:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.897,23.5,976,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:09:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.883,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:10:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.633,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:11:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.887,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:12:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.921,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:13:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.723,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:14:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.947,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:15:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.903,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:16:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.819,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:17:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.709,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:18:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.851,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:19:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.92,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:21:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.901,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:22:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.91,23.5,982,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:23:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.837,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:24:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.818,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:25:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.767,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:26:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.895,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:27:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.891,23.5,985,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:29:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.939,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.736,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:32:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.908,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:33:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.882,23.5,1026,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:35:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.042,23.5,968,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:36:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.955,23.5,988,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:37:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.99,23.5,982,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:38:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.886,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:39:00 GMT"
True,596.0,NULL,NULL,8.5,0.658,1.937,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:40:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.836,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:42:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.883,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:43:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.868,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:44:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.983,23.5,975,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:45:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,2.004,23.5,974,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:46:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.898,23.5,1041,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:47:00 GMT"
False,596.0,NULL,NULL,8.5,0.659,1.728,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:48:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.902,23.5,1014,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:49:00 GMT"
True,596.0,NULL,NULL,8.5,0.658,1.813,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:50:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.843,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:51:00 GMT"
False,596.0,NULL,NULL,8.5,0.659,1.975,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:52:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.817,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:53:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.944,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:54:00 GMT"
False,596.0,NULL,NULL,8.5,0.659,1.69,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:55:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.825,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:56:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.912,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:57:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.856,23.5,1016,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:58:00 GMT"
False,596.0,NULL,NULL,8.5,0.659,2.124,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 16:59:00 GMT"
True,596.0,NULL,NULL,8.5,0.658,1.945,23.5,1018,Monticello,59.75,False,True,6.90625,"Fri, 06 Aug 2021 17:00:00 GMT"
False,596.0,NULL,NULL,8.5,0.658,1.656,23.5,1023,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:01:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.988,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:02:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.0,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 17:03:00 GMT"
